name_fielder,position,start_dist_st_R,start_ang_st_R,start_dist_sh_R,start_ang_sh_R,start_dist_st_L,start_ang_st_L,start_dist_sh_L,start_ang_sh_L
cavejake,1B,110.0,34.0,111.71960784313724,28.4078431372549,124.0,40.0,125.0,41.0
cavejake,CF,323.5,0.5,323.3076923076923,0.5865384615384616,322.0,-2.0,327.0,0.0
cavejake,LF,301.5,-26.5,300.0,-27.0,293.0,-29.0,295.5,-28.5
cavejake,RF,294.0,28.5,292.3405172413793,27.46120689655172,299.5,26.0,304.0,26.0
changyu,2B,153.0,9.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
changyu,SS,149.0,-17.0,149.0,-18.0,151.0,-6.0,153.0,-4.0
chaparroandres,1B,121.0,30.0,111.71960784313724,28.4078431372549,129.0,39.0,130.0,38.0
chapmanmatt,3B,129.0,-38.0,129.0,-38.0,120.5,-27.5,127.0,-24.5
chavismichael,1B,113.0,29.0,111.71960784313724,28.4078431372549,120.0,38.0,124.10011574074076,38.27430555555556
chavismichael,2B,153.0,6.0,153.72596153846155,3.121794871794872,149.0,17.0,148.0,19.0
chavismichael,3B,118.0,-38.0,121.58928571428572,-37.36607142857143,118.0,-30.0,131.24347389558233,-22.40863453815261
chisholmjazz,2B,153.0,5.0,153.0,2.0,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
chisholmjazz,3B,125.0,-38.0,121.58928571428572,-37.36607142857143,123.0,-29.0,138.0,-22.0
chisholmjazz,CF,324.3333333333333,1.0,321.5,-0.5,319.5,-3.0,324.6666666666667,-3.0
choijiman,1B,109.5,30.5,111.71960784313724,28.4078431372549,118.0,36.5,120.0,37.0
chouriojackson,LF,305.0,-28.0,308.0,-29.0,300.0,-28.0,304.0,-27.0
chouriojackson,RF,299.0,26.0,302.0,26.0,304.0,27.0,306.0,28.0
clasejonatan,CF,320.0,3.0,325.0,1.0,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
clasejonatan,LF,304.0,-26.0,305.0,-26.0,293.0,-29.0,291.0,-28.0
clemenskody,1B,123.0,31.5,121.0,30.0,125.0,37.5,124.0,40.0
clemenskody,2B,154.0,6.0,153.72596153846155,3.121794871794872,148.0,20.0,147.67110453648917,20.243096646942803
clemenskody,3B,124.0,-36.0,121.58928571428572,-37.36607142857143,124.0,-28.0,131.24347389558233,-22.40863453815261
clemenskody,LF,300.0,-25.0,302.5125,-26.669444444444444,291.0,-29.0,292.11885521885523,-28.30252525252525
clemenskody,RF,300.0,26.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
clementernie,2B,154.0,5.5,154.0,2.0,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
clementernie,3B,120.0,-37.0,121.0,-38.0,111.0,-26.0,136.0,-21.0
clementernie,SS,149.0,-19.5,148.0,-21.0,153.0,-7.5,155.0,-3.0
collinsisaac,LF,310.0,-28.0,302.5125,-26.669444444444444,308.0,-26.0,292.11885521885523,-28.30252525252525
colasoscar,CF,324.0,2.5,321.0,4.0,324.5,-1.5,324.0,-1.0
colasoscar,RF,298.5,29.0,296.0,30.0,306.0,26.5,306.5,27.0
confortomichael,LF,300.0,-26.5,301.0,-28.0,289.5,-29.0,293.5,-28.5
confortomichael,RF,293.0,29.0,296.0,28.0,300.0,26.0,301.0,27.0
coninegriffin,LF,301.0,-27.0,301.0,-28.0,296.0,-29.0,295.0,-29.0
coninegriffin,RF,300.0,27.0,305.0,25.0,308.0,25.0,309.0,25.0
cookbilly,1B,111.0,31.0,111.71960784313724,28.4078431372549,118.0,37.0,124.10011574074076,38.27430555555556
cookbilly,CF,326.0,4.0,323.3076923076923,0.5865384615384616,324.0,-4.0,323.5921052631579,-1.361842105263158
cookbilly,LF,310.0,-24.0,302.5125,-26.669444444444444,290.0,-29.0,292.11885521885523,-28.30252525252525
cookbilly,RF,288.0,30.0,292.3405172413793,27.46120689655172,302.0,24.0,301.07402707275804,26.316412859560067
coopergarrett,1B,109.25,29.5,106.0,28.0,116.75,36.75,118.66666666666669,37.66666666666666
corderofranchy,LF,304.0,-25.0,302.5125,-26.669444444444444,291.0,-27.0,295.0,-27.0
corderofranchy,RF,291.0,28.0,292.3405172413793,27.46120689655172,303.0,26.0,302.0,27.0
correacarlos,SS,149.0,-20.0,147.0,-22.5,154.0,-4.0,155.0,-3.0
cowsercolton,CF,323.0,2.5,329.0,2.0,319.0,-3.5,323.5,-2.5
cowsercolton,LF,305.5,-24.5,307.0,-25.0,285.0,-31.0,289.5,-30.0
cowsercolton,RF,288.0,30.0,292.3405172413793,27.46120689655172,301.0,25.0,304.0,24.5
crawfordbrandon,3B,117.0,-36.0,121.58928571428572,-37.36607142857143,121.0,-27.0,131.24347389558233,-22.40863453815261
crawfordbrandon,SS,148.5,-17.0,148.0,-18.0,152.0,-6.5,153.5,-4.5
crawfordjp,SS,146.5,-18.0,145.5,-19.0,151.5,-6.0,152.5,-5.0
crewsdylan,CF,328.0,-1.0,323.3076923076923,0.5865384615384616,324.0,-2.0,323.5921052631579,-1.361842105263158
crewsdylan,RF,300.0,28.0,292.3405172413793,27.46120689655172,301.0,26.0,301.0,26.0
croncj,1B,116.0,29.0,109.0,24.0,119.0,35.5,122.0,38.5
cronenworthjake,1B,115.0,28.0,114.5,26.5,126.5,36.5,127.5,37.0
cronenworthjake,2B,153.0,6.5,154.0,3.0,148.5,19.0,148.5,19.5
crowarmstrongpete,CF,327.5,1.5,327.0,0.0,324.0,-2.0,328.0,-1.0
cruzoneil,CF,330.0,3.0,323.3076923076923,0.5865384615384616,325.0,-3.0,323.5921052631579,-1.361842105263158
cruzoneil,SS,149.0,-18.0,148.0,-18.0,153.0,-7.0,153.0,-5.0
dahldavid,LF,305.0,-25.0,302.5125,-26.669444444444444,292.0,-30.0,292.11885521885523,-28.30252525252525
dahldavid,RF,291.0,29.0,292.3405172413793,27.46120689655172,307.0,24.0,301.07402707275804,26.316412859560067
dalbecbobby,1B,114.5,27.5,113.0,24.0,127.0,36.0,128.0,37.0
dalbecbobby,3B,121.5,-36.0,121.58928571428572,-37.36607142857143,125.0,-25.0,131.0,-21.5
dalbecbobby,RF,293.0,29.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
dalbecbobby,SS,146.0,-17.0,147.2686274509804,-20.26078431372549,152.54887218045113,-6.215538847117794,153.35215053763443,-3.888440860215054
davishenry,RF,292.0,28.0,292.0,27.0,302.0,26.0,302.0,26.0
davisjd,1B,111.0,28.33333333333333,111.71960784313724,28.4078431372549,121.5,37.5,124.66666666666669,38.66666666666666
davisjd,3B,124.5,-36.5,125.0,-37.0,114.5,-27.5,127.5,-20.5
davisjonathan,CF,319.0,2.0,320.0,-1.0,317.0,-4.0,318.0,-2.0
davisjonathan,RF,283.0,27.0,284.0,26.0,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
dazayonathan,CF,334.0,3.0,333.0,3.0,331.0,-4.0,332.0,-3.0
delacruzbryan,CF,321.0,2.0,319.0,0.0,317.0,-1.0,322.0,-2.0
delacruzbryan,LF,303.6666666666667,-26.0,302.0,-27.0,290.3333333333333,-29.0,291.5,-28.0
delacruzbryan,RF,293.3333333333333,28.666666666666668,295.0,26.0,301.3333333333333,24.666666666666668,302.0,25.666666666666668
delacruzelly,3B,128.0,-36.0,129.0,-36.0,134.0,-27.0,140.0,-23.0
delacruzelly,SS,148.5,-18.0,147.5,-20.0,152.5,-7.0,153.5,-4.0
delossantosluis,3B,122.0,-37.0,123.0,-37.0,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
dejongpaul,3B,119.0,-37.0,117.0,-37.0,118.0,-26.0,131.0,-23.0
dejongpaul,SS,149.0,-17.5,148.66666666666666,-19.0,153.5,-4.5,153.5,-4.0
deloachzach,CF,323.0,1.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
deloachzach,LF,297.0,-28.0,302.5125,-26.669444444444444,286.0,-30.0,290.0,-29.0
deloachzach,RF,288.0,29.0,286.0,31.0,297.0,27.0,299.0,28.0
delucajonny,CF,323.0,1.0,326.0,0.0,324.0,-2.0,324.0,-1.0
delucajonny,LF,303.0,-25.5,310.0,-26.0,299.0,-28.0,292.5,-27.0
delucajonny,RF,289.0,27.0,295.0,27.0,303.0,26.0,298.0,26.0
deversrafael,3B,123.0,-36.0,123.5,-36.0,108.5,-27.0,133.0,-21.5
dezenzozach,1B,110.0,29.0,109.0,28.0,120.0,37.0,123.0,38.0
dezenzozach,3B,126.0,-37.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
diazjordan,1B,109.0,29.0,111.71960784313724,28.4078431372549,125.0,41.0,128.0,41.0
diazjordan,2B,152.0,9.0,153.72596153846155,3.121794871794872,147.0,20.0,146.0,23.0
diazjordan,3B,122.0,-37.0,121.58928571428572,-37.36607142857143,116.0,-26.0,127.0,-22.0
diazyainer,1B,109.5,28.0,108.0,29.0,121.5,38.0,123.0,38.0
dickersoncorey,LF,310.0,-27.0,302.5125,-26.669444444444444,299.0,-29.0,300.0,-28.0
dixonbrandon,1B,118.0,30.0,111.71960784313724,28.4078431372549,125.0,37.0,126.0,37.0
dixonbrandon,RF,295.0,28.0,292.3405172413793,27.46120689655172,302.0,25.0,304.0,27.0
dominguezjasson,CF,329.5,0.0,323.3076923076923,0.5865384615384616,330.0,-4.0,329.5,-1.5
dominguezjasson,LF,307.0,-28.0,302.5125,-26.669444444444444,305.0,-29.0,306.0,-28.0
donaldsonjosh,3B,123.0,-36.0,121.58928571428572,-37.36607142857143,114.0,-26.0,120.0,-23.5
donovanbrendan,1B,119.0,30.0,111.71960784313724,28.4078431372549,120.0,39.0,122.0,40.0
donovanbrendan,2B,153.5,5.5,154.0,2.0,147.5,20.5,147.5,21.0
donovanbrendan,3B,116.5,-35.5,121.58928571428572,-37.36607142857143,108.5,-27.5,126.0,-22.0
donovanbrendan,LF,306.5,-25.5,302.5125,-26.669444444444444,293.0,-28.5,295.0,-27.5
donovanbrendan,RF,290.0,28.0,292.3405172413793,27.46120689655172,301.0,27.0,305.0,28.0
donovanbrendan,SS,148.0,-19.0,147.2686274509804,-20.26078431372549,152.54887218045113,-6.215538847117794,153.35215053763443,-3.888440860215054
downsjeter,SS,147.0,-20.0,147.2686274509804,-20.26078431372549,153.0,-6.0,153.35215053763443,-3.888440860215054
doylebrenton,CF,324.0,2.0,323.5,1.0,321.5,-2.0,325.5,-1.0
dozierhunter,1B,103.0,27.0,100.0,25.0,122.0,38.0,124.10011574074076,38.27430555555556
dozierhunter,3B,116.0,-38.0,118.0,-39.0,116.0,-27.0,133.0,-22.0
dozierhunter,RF,287.0,27.0,292.3405172413793,27.46120689655172,298.0,26.0,298.0,27.0
drurybrandon,1B,116.5,31.5,115.5,30.0,123.0,38.0,127.0,38.5
drurybrandon,2B,153.0,6.5,153.5,4.5,149.0,19.0,147.5,20.0
drurybrandon,3B,122.0,-35.0,124.0,-36.0,112.0,-27.0,130.0,-22.0
dubonmauricio,1B,106.5,31.5,105.0,30.0,115.5,37.5,121.0,38.0
dubonmauricio,2B,153.0,7.0,154.0,3.0,149.0,18.0,148.5,19.5
dubonmauricio,3B,127.0,-36.0,129.0,-37.0,109.0,-29.0,128.0,-25.0
dubonmauricio,CF,319.0,3.0,321.0,0.5,314.5,-3.5,318.0,-1.0
dubonmauricio,LF,305.0,-25.0,300.0,-27.0,285.0,-30.0,294.0,-28.5
dubonmauricio,RF,289.0,30.0,293.0,28.0,299.0,26.0,300.0,27.0
dubonmauricio,SS,147.0,-17.5,146.0,-19.0,151.5,-5.5,152.0,-4.0
duffymatt,1B,112.0,27.0,111.71960784313724,28.4078431372549,121.0,37.0,123.0,38.0
duffymatt,2B,154.0,6.0,154.0,4.0,148.0,20.0,146.0,23.0
duffymatt,3B,121.0,-36.5,121.0,-39.0,120.0,-26.0,133.5,-22.0
dunnblake,CF,319.0,3.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
dunnblake,LF,309.0,-26.0,304.0,-26.0,288.0,-30.0,293.0,-29.0
dunnblake,RF,275.0,28.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
dunnoliver,3B,123.0,-36.0,121.58928571428572,-37.36607142857143,122.0,-26.0,137.0,-23.0
duranezequiel,1B,118.0,31.5,111.71960784313724,28.4078431372549,126.0,38.0,127.0,39.0
duranezequiel,2B,153.5,6.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
duranezequiel,3B,122.0,-37.5,124.5,-38.0,111.5,-27.0,133.5,-21.5
duranezequiel,LF,298.0,-27.5,302.5125,-26.669444444444444,287.0,-28.0,292.0,-28.0
duranezequiel,RF,290.0,28.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
duranezequiel,SS,149.5,-17.5,148.0,-19.0,153.0,-5.0,153.5,-3.0
duranjarren,CF,327.0,1.0,331.0,1.5,325.5,1.0,325.5,1.0
duranjarren,LF,301.5,-28.0,297.0,-28.0,292.0,-28.5,293.5,-27.5
duvalladam,CF,328.0,1.0,328.0,0.0,328.0,2.0,328.0,3.0
duvalladam,LF,300.5,-26.5,300.0,-26.0,284.0,-28.0,292.0,-27.5
duvalladam,RF,291.0,28.0,292.3405172413793,27.46120689655172,295.0,28.0,297.5,28.0
diazaledmys,1B,106.5,32.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
diazaledmys,2B,152.0,9.0,153.72596153846155,3.121794871794872,147.0,20.0,146.0,23.0
diazaledmys,3B,117.0,-37.0,121.58928571428572,-37.36607142857143,116.0,-27.0,123.0,-22.0
diazaledmys,LF,303.0,-28.0,302.5125,-26.669444444444444,282.0,-31.0,286.0,-31.0
diazaledmys,SS,147.5,-17.5,147.2686274509804,-20.26078431372549,150.5,-6.5,152.0,-4.0
diazisan,2B,153.0,7.0,153.72596153846155,3.121794871794872,148.0,20.0,147.0,21.0
diazyandy,1B,106.0,31.5,104.5,31.0,118.0,38.5,119.5,39.0
diazyandy,3B,114.0,-36.0,117.0,-38.0,106.0,-27.0,119.0,-23.0
eatonnate,CF,327.0,3.0,323.3076923076923,0.5865384615384616,326.0,-4.0,330.0,-2.0
eatonnate,LF,306.0,-28.0,302.5125,-26.669444444444444,297.0,-28.0,291.0,-28.0
eatonnate,RF,304.0,28.0,309.0,27.0,285.0,27.0,301.07402707275804,26.316412859560067
edencam,LF,296.0,-24.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
edmantommy,2B,154.0,5.0,154.0,3.0,149.0,18.0,148.0,20.0
edmantommy,CF,315.0,1.5,314.0,0.5,314.5,-2.0,316.5,-1.0
edmantommy,RF,285.0,28.0,292.3405172413793,27.46120689655172,300.0,25.0,301.0,27.0
edmantommy,SS,148.5,-19.0,148.0,-20.0,153.5,-4.5,154.0,-3.5
edwardsxavier,2B,154.0,5.5,155.0,2.0,149.0,19.0,149.0,20.0
edwardsxavier,CF,325.0,0.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
edwardsxavier,SS,149.0,-17.0,147.0,-20.0,153.0,-4.0,154.0,-2.0
ellisdrew,1B,118.0,31.0,111.71960784313724,28.4078431372549,124.0,38.0,124.10011574074076,38.27430555555556
ellisdrew,3B,123.0,-37.0,121.58928571428572,-37.36607142857143,112.0,-27.0,131.24347389558233,-22.40863453815261
encarnacionjerar,1B,112.0,31.0,111.71960784313724,28.4078431372549,128.0,40.0,124.10011574074076,38.27430555555556
encarnacionjerar,LF,306.0,-26.0,302.5125,-26.669444444444444,296.0,-28.0,292.11885521885523,-28.30252525252525
encarnacionjerar,RF,292.0,28.0,292.3405172413793,27.46120689655172,302.0,26.0,301.07402707275804,26.316412859560067
encarnacionstrandchristian,1B,115.0,28.5,112.5,27.0,128.0,36.5,128.5,37.5
encarnacionstrandchristian,3B,125.0,-36.0,121.58928571428572,-37.36607142857143,121.0,-28.0,139.0,-21.0
engeladam,CF,319.0,3.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
escobareduardo,1B,116.0,34.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
escobareduardo,2B,150.5,6.5,153.72596153846155,3.121794871794872,146.5,17.0,147.0,18.0
escobareduardo,3B,120.0,-35.0,125.0,-37.0,114.0,-27.0,133.5,-22.5
espinalsantiago,2B,153.5,6.0,154.5,2.5,149.5,17.0,149.0,18.5
espinalsantiago,3B,117.5,-36.5,119.0,-37.5,119.0,-27.0,133.0,-22.0
espinalsantiago,LF,304.0,-25.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
espinalsantiago,RF,291.0,29.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
espinalsantiago,SS,147.0,-18.5,146.0,-20.0,151.0,-6.0,153.0,-3.0
estradathairo,2B,152.5,8.0,154.0,5.5,149.0,18.5,147.5,21.0
estradathairo,LF,301.0,-29.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
estradathairo,SS,147.0,-18.0,147.0,-20.0,152.0,-7.0,153.0,-4.0
fabiansandro,LF,298.0,-28.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
fairchildstuart,CF,321.5,3.0,324.0,1.5,319.0,-3.5,322.5,-2.5
fairchildstuart,LF,300.0,-25.0,300.0,-26.0,281.0,-29.0,287.0,-28.5
fairchildstuart,RF,286.5,28.0,292.0,27.0,298.5,24.5,298.0,25.5
farmerkyle,2B,153.0,5.0,153.5,3.0,147.0,21.0,146.0,22.5
farmerkyle,3B,121.0,-36.5,120.5,-38.5,122.0,-27.0,131.5,-23.5
farmerkyle,SS,149.0,-19.0,147.0,-21.0,153.0,-4.0,153.0,-3.0
ferminjose,2B,155.0,5.0,155.0,2.0,149.5,19.0,149.0,20.0
ferminjose,3B,123.0,-35.0,122.0,-36.0,109.5,-27.5,139.0,-21.0
fitzgeraldtyler,1B,118.0,31.0,111.71960784313724,28.4078431372549,122.0,38.0,124.10011574074076,38.27430555555556
fitzgeraldtyler,2B,152.0,8.0,153.72596153846155,3.121794871794872,149.0,18.0,147.67110453648917,20.243096646942803
fitzgeraldtyler,3B,120.0,-36.0,121.58928571428572,-37.36607142857143,127.0,-25.0,131.24347389558233,-22.40863453815261
fitzgeraldtyler,CF,322.0,1.5,323.3076923076923,0.5865384615384616,322.0,-1.0,326.0,0.0
fitzgeraldtyler,LF,289.0,-26.0,302.5125,-26.669444444444444,282.0,-28.0,292.11885521885523,-28.30252525252525
fitzgeraldtyler,SS,148.0,-18.0,148.0,-19.0,152.0,-7.0,153.0,-5.0
fletcherdavid,2B,153.0,7.0,153.72596153846155,3.121794871794872,149.0,18.0,148.0,19.5
fletcherdavid,3B,121.0,-37.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
fletcherdavid,SS,147.0,-17.0,147.2686274509804,-20.26078431372549,151.0,-6.0,152.0,-5.0
fletcherdominic,CF,322.0,1.0,323.3076923076923,0.5865384615384616,321.5,-1.0,323.5,-0.5
fletcherdominic,LF,299.5,-27.0,302.5125,-26.669444444444444,296.0,-28.0,301.0,-28.0
fletcherdominic,RF,292.5,26.5,292.3405172413793,27.46120689655172,299.5,26.0,300.5,26.5
floreswilmer,1B,112.0,27.5,111.5,24.5,120.5,37.0,122.5,38.5
floreswilmer,2B,151.0,10.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
floreswilmer,3B,117.0,-35.5,118.0,-35.0,110.0,-28.0,129.0,-20.0
florialestevan,CF,325.5,1.0,323.3076923076923,0.5865384615384616,326.0,-2.0,327.0,-1.0
florialestevan,LF,306.0,-24.0,302.5125,-26.669444444444444,298.0,-27.0,299.0,-26.0
florialestevan,RF,298.0,28.0,292.3405172413793,27.46120689655172,302.0,26.0,302.0,26.0
fordmike,1B,113.5,29.0,111.71960784313724,28.4078431372549,121.0,36.0,123.0,36.0
foscuejustin,1B,118.0,31.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
fraleyjake,LF,300.0,-25.0,298.0,-26.0,283.0,-30.0,288.0,-29.0
fraleyjake,RF,285.5,29.0,288.5,28.0,299.5,24.0,298.5,25.0
francety,1B,111.66666666666669,26.33333333333333,109.66666666666669,25.33333333333333,124.0,36.0,126.66666666666669,36.66666666666666
francowander,SS,146.0,-20.0,145.0,-23.0,152.0,-8.0,153.0,-5.0
frazieradam,2B,152.0,7.5,154.0,4.0,147.5,19.5,147.0,21.0
frazieradam,3B,120.0,-38.0,121.58928571428572,-37.36607142857143,116.0,-26.0,131.0,-22.0
frazieradam,LF,298.0,-23.5,302.5125,-26.669444444444444,280.0,-28.0,279.0,-29.0
frazieradam,RF,286.0,29.0,292.3405172413793,27.46120689655172,295.0,25.0,293.0,27.0
frazierclint,CF,321.0,2.0,323.3076923076923,0.5865384615384616,329.0,-2.0,323.5921052631579,-1.361842105263158
frazierclint,LF,303.0,-28.0,302.5125,-26.669444444444444,294.0,-29.0,298.0,-29.0
frazierclint,RF,296.0,28.0,292.3405172413793,27.46120689655172,302.0,26.0,295.0,27.0
freemanfreddie,1B,116.5,29.0,116.0,29.0,122.5,36.5,125.5,37.0
freemantyler,2B,151.0,7.0,153.72596153846155,3.121794871794872,146.0,20.5,146.0,21.0
freemantyler,3B,117.5,-36.0,121.58928571428572,-37.36607142857143,120.0,-27.0,135.0,-21.0
freemantyler,CF,318.0,3.0,319.0,0.0,316.0,0.0,319.0,1.0
freemantyler,SS,146.0,-18.5,147.2686274509804,-20.26078431372549,151.0,-7.0,152.0,-4.0
frelicksal,CF,324.5,1.5,322.0,2.0,323.5,-0.5,326.0,0.5
frelicksal,LF,303.0,-28.0,302.5125,-26.669444444444444,299.0,-28.0,305.0,-25.0
frelicksal,RF,299.0,27.0,295.0,27.0,302.0,27.0,303.5,27.5
friedltj,CF,322.0,3.0,323.0,2.0,319.5,-4.0,322.0,-2.5
friedltj,LF,299.0,-25.0,302.5125,-26.669444444444444,279.0,-30.0,285.0,-29.0
frydavid,1B,114.0,31.0,110.0,29.0,127.0,38.5,126.5,38.0
frydavid,3B,122.0,-37.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
frydavid,LF,312.5,-23.5,305.0,-26.0,290.5,-27.5,300.0,-27.0
frydavid,RF,295.0,27.0,292.3405172413793,27.46120689655172,301.5,27.0,301.0,26.0
gallojoey,1B,111.5,32.0,112.0,32.0,119.0,39.0,119.5,39.5
gallojoey,CF,332.0,1.0,333.0,1.0,332.0,-2.0,328.0,-1.0
gallojoey,LF,302.0,-26.0,305.0,-26.0,293.0,-29.0,295.0,-29.0
gallojoey,RF,290.5,29.0,291.0,30.0,295.5,28.0,295.0,28.5
gamelben,LF,301.0,-25.0,299.0,-27.0,286.0,-28.0,292.0,-27.666666666666668
gamelben,RF,291.5,29.0,295.0,28.0,305.5,25.0,304.3333333333333,26.33333333333333
garciamaikel,2B,153.5,9.0,153.72596153846155,3.121794871794872,149.0,19.5,148.0,21.0
garciamaikel,3B,122.0,-38.0,121.5,-38.5,117.0,-27.0,135.0,-22.0
garciamaikel,SS,148.5,-20.0,147.0,-21.0,153.0,-7.0,154.0,-4.5
garcialuis,2B,152.5,7.5,153.72596153846155,3.121794871794872,148.0,19.0,147.0,20.0
garciaadolis,CF,321.0,1.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
garciaadolis,RF,296.0,28.0,298.0,27.5,297.5,27.5,298.5,28.0
garciaavisail,CF,321.0,1.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
garciaavisail,LF,306.0,-25.0,307.0,-26.0,295.0,-28.0,294.0,-29.0
garciaavisail,RF,288.0,27.5,290.0,26.5,299.0,24.5,301.0,25.0
garlickkyle,LF,301.0,-27.0,302.5125,-26.669444444444444,289.0,-29.0,294.0,-29.0
garlickkyle,RF,292.0,30.0,292.3405172413793,27.46120689655172,302.0,28.0,299.0,29.0
garrettstone,LF,309.0,-26.0,302.5125,-26.669444444444444,300.0,-29.0,303.0,-27.0
garrettstone,RF,293.0,27.0,292.3405172413793,27.46120689655172,300.0,24.0,301.07402707275804,26.316412859560067
gaspermickey,2B,153.0,5.0,153.72596153846155,3.121794871794872,148.0,20.0,148.0,20.0
gelofzack,2B,151.5,7.5,153.0,4.0,146.5,19.5,146.0,20.0
gentrytyler,RF,289.0,26.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
gimenezandres,2B,154.0,8.0,155.0,3.0,148.5,20.5,148.0,21.0
goldschmidtpaul,1B,114.5,30.0,113.5,29.5,127.5,37.5,128.0,37.5
gonzalesnick,2B,153.5,5.5,153.0,4.5,148.5,18.0,148.0,19.5
gonzalesnick,3B,122.0,-37.0,121.58928571428572,-37.36607142857143,120.0,-27.0,131.24347389558233,-22.40863453815261
gonzalesnick,SS,148.5,-17.5,147.2686274509804,-20.26078431372549,153.5,-5.0,153.5,-3.5
gonzalezoscar,LF,303.0,-24.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
gonzalezoscar,RF,292.0,27.0,292.3405172413793,27.46120689655172,297.0,26.0,297.0,26.0
gonzalezromy,1B,117.0,30.0,111.71960784313724,28.4078431372549,124.0,37.0,125.0,38.0
gonzalezromy,2B,154.0,5.0,154.0,3.0,149.5,17.5,148.5,19.0
gonzalezromy,3B,127.0,-37.0,121.58928571428572,-37.36607142857143,125.0,-27.0,137.0,-24.0
gonzalezromy,LF,295.0,-28.0,302.5125,-26.669444444444444,283.0,-27.0,292.11885521885523,-28.30252525252525
gonzalezromy,RF,284.0,28.0,292.3405172413793,27.46120689655172,299.0,27.0,306.0,28.0
gonzalezromy,SS,148.5,-19.0,147.2686274509804,-20.26078431372549,154.0,-4.0,154.0,-3.0
goodmanhunter,1B,116.5,32.5,105.0,30.0,118.0,39.0,123.0,39.5
goodmanhunter,LF,302.0,-27.0,302.5125,-26.669444444444444,294.0,-29.0,292.0,-28.0
goodmanhunter,RF,292.5,28.0,292.3405172413793,27.46120689655172,301.0,27.0,301.0,27.5
goodrumniko,1B,113.0,31.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
goodrumniko,2B,153.0,7.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
goodrumniko,3B,123.0,-37.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
goodrumniko,LF,308.0,-28.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
gordonnick,2B,151.5,7.5,153.0,2.0,146.0,21.0,145.0,22.0
gordonnick,CF,328.5,0.5,333.0,0.5,325.5,-3.0,329.5,-2.0
gordonnick,LF,304.0,-27.5,306.5,-27.0,289.0,-29.0,295.5,-29.0
gormannolan,2B,153.5,5.0,154.0,3.0,147.5,20.5,147.5,21.0
